ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,AroseOn,EndDate,DonorName,Description,MiscellaneousInterestType,Link,Updated_2,Updated_3,Updated_4,Updated_5
1570,Unpaid director of Brockthorpe Consultancy Ltd; consultants and rural surveyors. This is the umbrella company of Brockthorpe Consultancy RM.,,2020-01-09,2024-08-04,2024-08-03,Miscellaneous,4861,Robbie Moore,2019-12-13,2023-11-17,,Unpaid director of Brockthorpe Consultancy Ltd; consultants and rural surveyors. This is the umbrella company of Brockthorpe Consultancy RM.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1570,,,,
1657,Member of the Wolverhampton Town Board. This is an unpaid role.,,2020-02-04,2024-08-04,2024-07-17,Miscellaneous,4742,Stuart Anderson,,,,Member of the Wolverhampton Town Board. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1657,,,,
8164,Chair Governance and Scrutiny Committee. This is an unpaid role.,,2024-08-04,2024-08-04,,Miscellaneous,5043,Lillian Jones,,,,Chair Governance and Scrutiny Committee. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8164,,,,
8192,"School governor for Grange Primary School, Ealing. This is an unpaid role.",,2024-07-30,2024-08-04,,Miscellaneous,5165,Peter Swallow,,2024-07-05,,"School governor for Grange Primary School, Ealing. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8192,,,,
9791,Practising barrister.,,2024-08-03,2024-08-04,,Miscellaneous,5204,Sarah Sackman,,,,Practising barrister.,Other,https://interests-api.parliament.uk/api/v1/Interests/9791,,,,
9802,Unpaid Directorship of Enjoyouretirement Ltd.,,2024-08-03,2024-08-04,,Miscellaneous,5161,Richard Tice,,,,Unpaid Directorship of Enjoyouretirement Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9802,,,,
9807,School Governor at Arnold View Primary School. This is an unpaid role.,,2024-08-03,2024-08-04,,Miscellaneous,5226,Michelle Welsh,,,,School Governor at Arnold View Primary School. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9807,,,,
8806,"Director, Howard Hodgkin Home Ltd.",,2024-08-04,2024-08-04,,Miscellaneous,5185,Alan Gemmell,,2024-08-02,,"Director, Howard Hodgkin Home Ltd.",Other,https://interests-api.parliament.uk/api/v1/Interests/8806,,,,
8809,"Director, LeapX Group Limited.",,2024-08-04,2024-08-04,,Miscellaneous,5185,Alan Gemmell,,2024-08-02,,"Director, LeapX Group Limited.",Other,https://interests-api.parliament.uk/api/v1/Interests/8809,,,,
8231,"Member of Labour Party National Executive Committee
Chair of NEC 2023-2024.",,2024-07-30,2024-08-04,,Miscellaneous,5211,James Asser,,2024-07-05,,"Member of Labour Party National Executive Committee
Chair of NEC 2023-2024.",Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/8231,,,,
9808,Director (voluntary) of Generation Rent (National Private Tenants Organisation Ltd). This is an unpaid role.,,2024-08-03,2024-08-04,,Miscellaneous,5048,Antonia Bance,,2024-07-10,,Director (voluntary) of Generation Rent (National Private Tenants Organisation Ltd). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9808,,,,
9691,Director of Myriad Consultants Limited. This is an unpaid role.,,2024-08-03,2024-08-04,,Miscellaneous,5175,Mr Alex Barros-Curtis,,,,Director of Myriad Consultants Limited. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9691,,,,
8330,"Non Executive Board Member, Labour Climate and Environment Forum (LCEF). This is an unpaid role.",,2024-08-01,2024-08-04,,Miscellaneous,5114,Kirsty McNeill,,2024-07-11,,"Non Executive Board Member, Labour Climate and Environment Forum (LCEF). This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8330,,,,
8418,Unpaid Director of Uyghur Campaign Ltd.,,2024-07-31,2024-08-04,,Miscellaneous,5076,Blair McDougall,,,,Unpaid Director of Uyghur Campaign Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8418,,,,
8153,Chairperson of the Farmers Union of Wales - Carmarthenshire branch. This is an unpaid role.,,2024-07-30,2024-08-04,,Miscellaneous,5177,Ann Davies,,,,Chairperson of the Farmers Union of Wales - Carmarthenshire branch. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8153,,,,
2095,Director of the Lionel Cooke Memorial Fund Ltd. This is an unpaid role.,,2023-03-14,2024-08-04,2024-08-01,Miscellaneous,4504,Wes Streeting,2017-01-19,2024-07-10,,Director of the Lionel Cooke Memorial Fund Ltd. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2095,,,,
3488,A director of C&UCO Properties. This is an unpaid role that is attached to my position as Chairman of the Conservative Party.,,2023-11-16,2024-08-04,2024-08-04,Miscellaneous,4813,Mr Richard Holden,2023-11-13,2024-07-08,,A director of C&UCO Properties. This is an unpaid role that is attached to my position as Chairman of the Conservative Party.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/3488,,,,
8706,"Director of Pride In Leigh CIC, an organisation that hosts Pride events in Leigh. This is an unpaid role.",,2024-07-31,2024-08-04,,Miscellaneous,4673,Jo Platt,,,,"Director of Pride In Leigh CIC, an organisation that hosts Pride events in Leigh. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8706,,,,
8711,"Treasurer, Leedstown Cricket Club. This is an unpaid role.",,2024-08-04,2024-08-04,,Miscellaneous,227,Andrew George,,,,"Treasurer, Leedstown Cricket Club. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8711,,,,
8131,"In my role as the Metro Mayor of the West of England I am a chair/member of the following committees and boards:
West of England Mayoral Combined Authority Committee; Temple Quarter Strategic Board; West of England LEP Board; Regional Capital Board; West of England Mayoral Combined Authority Joint Skills and Business Boards, Joint Transport, Housing & Planning Boards, and the Climate & Nature Action Panel.",,2024-07-30,2024-08-04,,Miscellaneous,221,Dan Norris,,,,"In my role as the Metro Mayor of the West of England I am a chair/member of the following committees and boards:
West of England Mayoral Combined Authority Committee; Temple Quarter Strategic Board; West of England LEP Board; Regional Capital Board; West of England Mayoral Combined Authority Joint Skills and Business Boards, Joint Transport, Housing & Planning Boards, and the Climate & Nature Action Panel.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8131,,,,
1893,"A member of the Board of Governors of the Institute for Government, a UK thinktank. This is an unpaid role.",,2023-03-16,2024-08-04,2024-08-01,Miscellaneous,491,Dame Angela Eagle,2023-03-16,2024-07-18,,"A member of the Board of Governors of the Institute for Government, a UK thinktank. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1893,,,,
8528,"Patron of APARU -
Association of Argentine Professionals in the United Kingdom. This is an unpaid role.",,2024-07-31,2024-08-04,,Miscellaneous,5287,Tim Roca,,,,"Patron of APARU -
Association of Argentine Professionals in the United Kingdom. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8528,,,,
9804,Unpaid Director of Belgravia House RTM Company Ltd and related company Belgravia House Headlease Company Ltd.,,2024-08-03,2024-08-04,,Miscellaneous,5161,Richard Tice,,,,Unpaid Director of Belgravia House RTM Company Ltd and related company Belgravia House Headlease Company Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9804,,,,
9806,Unpaid Director of Galecroft Solutions Ltd.,,2024-08-03,2024-08-04,,Miscellaneous,5161,Richard Tice,,,,Unpaid Director of Galecroft Solutions Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9806,,,,
8286,Trustee of Shu Discretionary Trust. This is an unpaid role.,,2024-07-30,2024-08-04,,Miscellaneous,5120,Shockat Adam,,,,Trustee of Shu Discretionary Trust. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8286,,,,
9856,"Director, Labour to Win Ltd. This is an unpaid role.",,2024-08-03,2024-08-04,,Miscellaneous,5112,Luke Akehurst,,,,"Director, Labour to Win Ltd. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9856,,,,
10160,Unpaid director of company set up by four leaseholders who jointly own the freehold of the building.,,2024-08-04,2024-08-04,,Miscellaneous,5143,Catherine Atkinson,,,,Unpaid director of company set up by four leaseholders who jointly own the freehold of the building.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10160,,,,
10177,Director of Youth Battersea CIC. This is an unpaid role.,,2024-08-04,2024-08-04,,Miscellaneous,5173,Alex Baker,,,,Director of Youth Battersea CIC. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10177,,,,
9695,"Practising solicitor registered on the Solicitors Register. Currently, this is an unpaid role.",,2024-08-03,2024-08-04,,Miscellaneous,5175,Mr Alex Barros-Curtis,,,,"Practising solicitor registered on the Solicitors Register. Currently, this is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9695,,,,
8343,Trustee of Bishop Auckland Community Partnership (Four Clocks Centre). This is an unpaid role.,,2024-07-30,2024-08-04,,Miscellaneous,5108,Sam Rushworth,,,,Trustee of Bishop Auckland Community Partnership (Four Clocks Centre). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8343,,,,
8491,"Board member and trustee, Flourishing Faifley charity. This is an unpaid role.",,2024-07-31,2024-08-04,,Miscellaneous,5057,Douglas McAllister,,,,"Board member and trustee, Flourishing Faifley charity. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8491,,,,
3489,A director of C&UCO Management Limited. This is an unpaid role that is attached to my position as Chairman of the Conservative Party.,,2023-11-16,2024-08-04,2024-08-04,Miscellaneous,4813,Mr Richard Holden,2023-11-13,2024-07-08,,A director of C&UCO Management Limited. This is an unpaid role that is attached to my position as Chairman of the Conservative Party.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/3489,,,,
8250,"Unpaid Director, Community Conversations Ltd.",,2024-07-30,2024-08-04,,Miscellaneous,5184,Daniel Francis,,,,"Unpaid Director, Community Conversations Ltd.",Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/8250,,,,
9788,Governor at Furze Platt Senior School.,,2024-08-03,2024-08-04,,Miscellaneous,5343,Mr Joshua Reynolds,,,,Governor at Furze Platt Senior School.,Other,https://interests-api.parliament.uk/api/v1/Interests/9788,,,,
9805,Unpaid Director of Quidnet (GHB) Investments Ltd.,,2024-08-03,2024-08-04,,Miscellaneous,5161,Richard Tice,,,,Unpaid Director of Quidnet (GHB) Investments Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9805,,,,
10022,"Director of Labour Networks Ltd - a dormant, non-trading company.",,2024-08-04,2024-08-04,,Miscellaneous,5028,Lewis Atkinson,,,,"Director of Labour Networks Ltd - a dormant, non-trading company.",Other,https://interests-api.parliament.uk/api/v1/Interests/10022,,,,
8621,Chair of West London Waste Authority. This is an unpaid role.,,2024-08-01,2024-08-04,,Miscellaneous,5075,Deirdre Costigan,,2024-07-31,,Chair of West London Waste Authority. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8621,,,,
8226,"School Governor, Kingsford School, Beckton, Newham. This is an unpaid role.",,2024-07-30,2024-08-04,,Miscellaneous,5211,James Asser,,,,"School Governor, Kingsford School, Beckton, Newham. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8226,,,,
8227,"Trustee of the registered charity, Drug Science. This is an unpaid role.",,2024-07-30,2024-08-04,,Miscellaneous,4456,Jeff Smith,,,,"Trustee of the registered charity, Drug Science. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8227,,,,
8467,Member of the Executive Committee of the Fabian Society. This is an unpaid role.,,2024-07-31,2024-08-04,,Miscellaneous,5324,Mrs Sarah Russell,2024-07-16,,,Member of the Executive Committee of the Fabian Society. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8467,,,,
9004,"Ex-officio Director, Incorporated Council of Law Reporting. This is an unpaid role.",,2024-08-01,2024-08-04,,Miscellaneous,5204,Sarah Sackman,2024-07-09,,,"Ex-officio Director, Incorporated Council of Law Reporting. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9004,,,,
9796,Unpaid Directorship unpaid of JMT Holdco Ltd and its subsidiary JMT Corporation Ltd.,,2024-08-03,2024-08-04,,Miscellaneous,5161,Richard Tice,,,,Unpaid Directorship unpaid of JMT Holdco Ltd and its subsidiary JMT Corporation Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9796,,,,
9801,Unpaid Directorship of Britain Means Business Ltd.,,2024-08-03,2024-08-04,,Miscellaneous,5161,Richard Tice,,,,Unpaid Directorship of Britain Means Business Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9801,,,,
9803,Partner In Quidnet Capital Partners Ltd and Director of its subsidiary Quidnet Capital Ltd. This is an unpaid role.,,2024-08-03,2024-08-04,,Miscellaneous,5161,Richard Tice,,,,Partner In Quidnet Capital Partners Ltd and Director of its subsidiary Quidnet Capital Ltd. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9803,,,,
10449,"Unpaid Councillor, Kirklees Council.",,2024-07-29,2024-08-04,,Miscellaneous,5317,Paul Davies,,2024-08-31,,"Unpaid Councillor, Kirklees Council.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10449,,,,
10451,Unpaid Director of Turquoise Planet Ltd (Consultancy (environmental)). This company is not operational.,,2024-08-01,2024-08-04,,Miscellaneous,5233,Lee Pitcher,,,,Unpaid Director of Turquoise Planet Ltd (Consultancy (environmental)). This company is not operational.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10451,,,,
8464,School governor. This is an unpaid role.,,2024-07-31,2024-08-04,,Miscellaneous,5324,Mrs Sarah Russell,,2024-07-12,,School governor. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8464,,,,
8799,"Director, 30th State Productions Limited",,2024-08-01,2024-08-04,,Miscellaneous,5185,Alan Gemmell,,,,"Director, 30th State Productions Limited",Other,https://interests-api.parliament.uk/api/v1/Interests/8799,,,,
3490,A director of C&UCO Services Limited. This is an unpaid role that is attached to my position as Chairman of the Conservative Party.,,2023-11-16,2024-08-04,2024-08-04,Miscellaneous,4813,Mr Richard Holden,2023-11-13,2024-07-08,,A director of C&UCO Services Limited. This is an unpaid role that is attached to my position as Chairman of the Conservative Party.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/3490,,,,
8257,Councillor on Hertford Town Council. This is an unpaid role.,,2024-07-30,2024-08-04,,Miscellaneous,5187,Josh Dean,,2024-07-08,,Councillor on Hertford Town Council. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8257,,,,
